Course Code,Title,Subject,Course Number,Credits,School,Campus Locations,Prerequisites,Core Requirements,Section #,Instructors,Status,Comments,Time,Weekdays,Meeting Times
04:547:220,RETRIEV & EVALUAT EL,547 - Information Technology and Informatics,220,3 (3.0 credits),School of Communication and Information  (Undergraduate),College Avenue; O,,"CCO: Our Common Future, ITR: Information Technology and Research",01,"BEARD, ISAIAH",CLOSED,"Hybrid Section - Some Meetings Online, Go to http://canvas.rutgers.edu",1930-2050,Thursday,H: 1930-2050 at MU 111 (LEC); : - at   (ONLINE INSTRUCTION(INTERNET))
04:547:220,RETRIEV & EVALUAT EL,547 - Information Technology and Informatics,220,3 (3.0 credits),School of Communication and Information  (Undergraduate),College Avenue; O,,"CCO: Our Common Future, ITR: Information Technology and Research",02,"BEARD, ISAIAH",CLOSED,"Hybrid Section - Some Meetings Online, Go to http://canvas.rutgers.edu",1740-1900,Wednesday,W: 1740-1900 at SC 221 (LEC); : - at   (ONLINE INSTRUCTION(INTERNET))
04:547:220,RETRIEV & EVALUAT EL,547 - Information Technology and Informatics,220,3 (3.0 credits),School of Communication and Information  (Undergraduate),College Avenue; O,,"CCO: Our Common Future, ITR: Information Technology and Research",04,CHENG,CLOSED,Go to http://canvas.rutgers.edu,1020-1140,Monday,M: 1020-1140 at FH A5 (LEC); H: 1020-1140 at FH A5 (LEC)
04:547:221,DATA CURATION & MGMT,547 - Information Technology and Informatics,221,3 (3.0 credits),School of Communication and Information  (Undergraduate),College Avenue; O,((01:198:142  and 01:960:291 STATISTICAL INFERENCE FOR DATA SCIENCE ) or (04:547:202 OBJECT-ORIENTED PROGAMMING ))<em> OR </em> ((01:198:142  and 01:960:212 STATISTICS II ) or (04:547:202 OBJECT-ORIENTED PROGAMMING ))<em> OR </em> ((01:198:142  and 01:960:384 INTRMD STAT ANALYSIS ) or (04:547:202 OBJECT-ORIENTED PROGAMMING ))<em> OR </em> ((01:198:142  and 33:136:385 STATISTICAL METHODS IN BUSINESS ) or (04:547:202 OBJECT-ORIENTED PROGAMMING ))<em> OR </em> ((01:960:142 DATA 101  and 01:960:291 STATISTICAL INFERENCE FOR DATA SCIENCE ) or (04:547:202 OBJECT-ORIENTED PROGAMMING ))<em> OR </em> ((01:960:142 DATA 101  and 01:960:212 STATISTICS II ) or (04:547:202 OBJECT-ORIENTED PROGAMMING ))<em> OR </em> ((01:960:142 DATA 101  and 01:960:384 INTRMD STAT ANALYSIS ) or (04:547:202 OBJECT-ORIENTED PROGAMMING )),None,02,"JHAVER, SHAGUN",OPEN,"Hybrid Section - Some Meetings Online, Go to http://canvas.rutgers.edu",1550-1710,Monday,M: 1550-1710 at CI 119 (LEC); : - at   (ONLINE INSTRUCTION(INTERNET))
04:547:230,HUMAN COMPU INTERACT,547 - Information Technology and Informatics,230,3 (3.0 credits),School of Communication and Information  (Undergraduate),College Avenue; O,,None,01,"FIELO, BRETT",CLOSED,"See online schedule for prereqs, Go to http://canvas.rutgers.edu",1210-1330,Wednesday,W: 1210-1330 at MU 213 (LEC); : - at   (ONLINE INSTRUCTION(INTERNET))
04:547:230,HUMAN COMPU INTERACT,547 - Information Technology and Informatics,230,3 (3.0 credits),School of Communication and Information  (Undergraduate),College Avenue; O,,None,02,"FIELO, BRETT",CLOSED,"Go to http://canvas.rutgers.edu, Hybrid Section - Some Meetings Online",1020-1140,Wednesday,W: 1020-1140 at MU 213 (LEC); : - at   (ONLINE INSTRUCTION(INTERNET))
04:547:230,HUMAN COMPU INTERACT,547 - Information Technology and Informatics,230,3 (3.0 credits),School of Communication and Information  (Undergraduate),College Avenue; O,,None,03,ACKERMAN,CLOSED,"Go to http://canvas.rutgers.edu, Hybrid Section - Some Meetings Online",1930-2050,Tuesday,T: 1930-2050 at MU 114 (LEC); : - at   (ONLINE INSTRUCTION(INTERNET))
04:547:230,HUMAN COMPU INTERACT,547 - Information Technology and Informatics,230,3 (3.0 credits),School of Communication and Information  (Undergraduate),College Avenue; O,,None,04,BARKHUUS,CLOSED,Go to http://canvas.rutgers.edu,1210-1330,Wednesday,W: 1210-1330 at HH A7 (LEC); F: 1400-1520 at HH A7 (LEC)
04:547:230,HUMAN COMPU INTERACT,547 - Information Technology and Informatics,230,3 (3.0 credits),School of Communication and Information  (Undergraduate),College Avenue; O,,None,05,BARKHUUS,CLOSED,Go to http://canvas.rutgers.edu,1020-1140,Wednesday,W: 1020-1140 at HH A7 (LEC); F: 1550-1710 at HH A7 (LEC)
04:547:230,HUMAN COMPU INTERACT,547 - Information Technology and Informatics,230,3 (3.0 credits),School of Communication and Information  (Undergraduate),College Avenue; O,,None,06,"KIM, SUNYOUNG",CLOSED,"Hybrid Section - Some Meetings Online, Go to http://canvas.rutgers.edu",1210-1330,Tuesday,T: 1210-1330 at MU 213 (LEC); : - at   (ONLINE INSTRUCTION(INTERNET))
04:547:230,HUMAN COMPU INTERACT,547 - Information Technology and Informatics,230,3 (3.0 credits),School of Communication and Information  (Undergraduate),College Avenue; O,,None,07,"LU, JIAHONG",CLOSED,Go to http://canvas.rutgers.edu,1400-1520,Tuesday,T: 1400-1520 at CA A2 (LEC); H: 1400-1520 at CA A2 (LEC)
04:547:300,APPL RESRCH INFO TEC,547 - Information Technology and Informatics,300,3 (3.0 credits),School of Communication and Information  (Undergraduate),College Avenue; O,(04:547:220 RETRIEVING AND EVALUATING ELECTRONIC INFORMATION ),None,01,"KIM, GOUN",OPEN,"See online schedule for prereqs, Go to http://canvas.rutgers.edu, Hybrid Section - Some Meetings Online",1020-1140,Tuesday,T: 1020-1140 at CA A5 (LEC); : - at   (ONLINE INSTRUCTION(INTERNET))
04:547:310,STRATGC LEADER INFOM,547 - Information Technology and Informatics,310,3 (3.0 credits),School of Communication and Information  (Undergraduate),College Avenue; O,(04:547:210 MANAGEMENT OF TECHNOLOGICAL ORGANIZATIONS ),None,01,SCHMADEL,OPEN,"Go to http://canvas.rutgers.edu, Hybrid Section - Some Meetings Online",0830-0950,Tuesday,T: 0830-0950 at ABE 4400 (LEC); : - at   (ONLINE INSTRUCTION(INTERNET))
04:547:310,STRATGC LEADER INFOM,547 - Information Technology and Informatics,310,3 (3.0 credits),School of Communication and Information  (Undergraduate),College Avenue; O,(04:547:210 MANAGEMENT OF TECHNOLOGICAL ORGANIZATIONS ),None,02,SCHMADEL,OPEN,"Go to http://canvas.rutgers.edu, Hybrid Section - Some Meetings Online",0830-0950,Monday,M: 0830-0950 at ABE 4400 (LEC); : - at   (ONLINE INSTRUCTION(INTERNET))
04:547:311,PROJECT MANAGEMENT,547 - Information Technology and Informatics,311,3 (3.0 credits),School of Communication and Information  (Undergraduate),College Avenue; O,(04:547:210 MANAGEMENT OF TECHNOLOGICAL ORGANIZATIONS ),None,01,COLLICK,CLOSED,"Hybrid Section - Some Meetings Online, Go to http://canvas.rutgers.edu",1210-1330,Wednesday,W: 1210-1330 at ABE 4450 (LEC); : - at   (ONLINE INSTRUCTION(INTERNET))
04:547:311,PROJECT MANAGEMENT,547 - Information Technology and Informatics,311,3 (3.0 credits),School of Communication and Information  (Undergraduate),College Avenue; O,(04:547:210 MANAGEMENT OF TECHNOLOGICAL ORGANIZATIONS ),None,02,COLLICK,CLOSED,"Hybrid Section - Some Meetings Online, Go to http://canvas.rutgers.edu",1210-1330,Tuesday,T: 1210-1330 at ABE 4450 (LEC); : - at   (ONLINE INSTRUCTION(INTERNET))
04:547:311,PROJECT MANAGEMENT,547 - Information Technology and Informatics,311,3 (3.0 credits),School of Communication and Information  (Undergraduate),College Avenue; O,(04:547:210 MANAGEMENT OF TECHNOLOGICAL ORGANIZATIONS ),None,03,"BINDER, DAVID",CLOSED,"Hybrid Section - Some Meetings Online, Go to http://canvas.rutgers.edu",1210-1330,Thursday,H: 1210-1330 at MU 114 (LEC); : - at   (ONLINE INSTRUCTION(INTERNET))
04:547:315,GAME DESIGN METHODOL,547 - Information Technology and Informatics,315,3 (3.0 credits),School of Communication and Information  (Undergraduate),College Avenue,(04:547:201 INFORMATION TECHNOLOGY FUNDAMENTALS ),None,01,"PARKS, ANDREW",CLOSED,Go to http://canvas.rutgers.edu,1400-1700,Tuesday,T: 1400-1700 at ED 025A (LEC)
04:547:315,GAME DESIGN METHODOL,547 - Information Technology and Informatics,315,3 (3.0 credits),School of Communication and Information  (Undergraduate),College Avenue,(04:547:201 INFORMATION TECHNOLOGY FUNDAMENTALS ),None,02,"PARKS, ANDREW",CLOSED,Go to http://canvas.rutgers.edu,1400-1700,Monday,M: 1400-1700 at ED 025A (LEC)
04:547:320,WEB DESIGN,547 - Information Technology and Informatics,320,3 (3.0 credits),School of Communication and Information  (Undergraduate),College Avenue; O,(04:547:201 INFORMATION TECHNOLOGY FUNDAMENTALS ),None,02,"LUO, FEI",CLOSED,"Hybrid Section - Some Meetings Online, Go to http://canvas.rutgers.edu",1400-1520,Friday,F: 1400-1520 at CI 119 (LEC); : - at   (ONLINE INSTRUCTION(INTERNET))
04:547:320,WEB DESIGN,547 - Information Technology and Informatics,320,3 (3.0 credits),School of Communication and Information  (Undergraduate),College Avenue; O,(04:547:201 INFORMATION TECHNOLOGY FUNDAMENTALS ),None,03,"LUO, FEI",CLOSED,"Hybrid Section - Some Meetings Online, Go to http://canvas.rutgers.edu",1550-1710,Friday,F: 1550-1710 at CI 119 (LEC); : - at   (ONLINE INSTRUCTION(INTERNET))
04:547:320,WEB DESIGN,547 - Information Technology and Informatics,320,3 (3.0 credits),School of Communication and Information  (Undergraduate),College Avenue; O,(04:547:201 INFORMATION TECHNOLOGY FUNDAMENTALS ),None,09,"HAROON, TANWEER",OPEN,"Go to http://canvas.rutgers.edu, Hybrid Section - Some Meetings Online",1400-1520,Friday,F: 1400-1520 at CI 101 (LEC); : - at   (ONLINE INSTRUCTION(INTERNET))
04:547:320,WEB DESIGN,547 - Information Technology and Informatics,320,3 (3.0 credits),School of Communication and Information  (Undergraduate),College Avenue; O,(04:547:201 INFORMATION TECHNOLOGY FUNDAMENTALS ),None,10,"HAROON, TANWEER",OPEN,"Go to http://canvas.rutgers.edu, Hybrid Section - Some Meetings Online",1550-1710,Friday,F: 1550-1710 at CI 101 (LEC); : - at   (ONLINE INSTRUCTION(INTERNET))
04:547:321,INFORMATION VISUALIZ,547 - Information Technology and Informatics,321,3 (3.0 credits),School of Communication and Information  (Undergraduate),College Avenue; O,((01:198:142  and 01:960:291 STATISTICAL INFERENCE FOR DATA SCIENCE ) or (04:547:201 INFORMATION TECHNOLOGY FUNDAMENTALS ))<em> OR </em> ((01:198:142  and 01:960:212 STATISTICS II ) or (04:547:201 INFORMATION TECHNOLOGY FUNDAMENTALS ))<em> OR </em> ((01:198:142  and 01:960:384 INTRMD STAT ANALYSIS ) or (04:547:201 INFORMATION TECHNOLOGY FUNDAMENTALS ))<em> OR </em> ((01:198:142  and 33:136:385 STATISTICAL METHODS IN BUSINESS ) or (04:547:201 INFORMATION TECHNOLOGY FUNDAMENTALS ))<em> OR </em> ((01:960:142 DATA 101  and 01:960:291 STATISTICAL INFERENCE FOR DATA SCIENCE ) or (04:547:201 INFORMATION TECHNOLOGY FUNDAMENTALS ))<em> OR </em> ((01:960:142 DATA 101  and 01:960:212 STATISTICS II ) or (04:547:201 INFORMATION TECHNOLOGY FUNDAMENTALS ))<em> OR </em> ((01:960:142 DATA 101  and 01:960:384 INTRMD STAT ANALYSIS ) or (04:547:201 INFORMATION TECHNOLOGY FUNDAMENTALS )),None,01,MULLER,CLOSED,"Go to http://canvas.rutgers.edu, Hybrid Section - Some Meetings Online",1020-1140,Wednesday,W: 1020-1140 at CI 119 (LEC); : - at   (ONLINE INSTRUCTION(INTERNET))
04:547:321,INFORMATION VISUALIZ,547 - Information Technology and Informatics,321,3 (3.0 credits),School of Communication and Information  (Undergraduate),College Avenue; O,((01:198:142  and 01:960:291 STATISTICAL INFERENCE FOR DATA SCIENCE ) or (04:547:201 INFORMATION TECHNOLOGY FUNDAMENTALS ))<em> OR </em> ((01:198:142  and 01:960:212 STATISTICS II ) or (04:547:201 INFORMATION TECHNOLOGY FUNDAMENTALS ))<em> OR </em> ((01:198:142  and 01:960:384 INTRMD STAT ANALYSIS ) or (04:547:201 INFORMATION TECHNOLOGY FUNDAMENTALS ))<em> OR </em> ((01:198:142  and 33:136:385 STATISTICAL METHODS IN BUSINESS ) or (04:547:201 INFORMATION TECHNOLOGY FUNDAMENTALS ))<em> OR </em> ((01:960:142 DATA 101  and 01:960:291 STATISTICAL INFERENCE FOR DATA SCIENCE ) or (04:547:201 INFORMATION TECHNOLOGY FUNDAMENTALS ))<em> OR </em> ((01:960:142 DATA 101  and 01:960:212 STATISTICS II ) or (04:547:201 INFORMATION TECHNOLOGY FUNDAMENTALS ))<em> OR </em> ((01:960:142 DATA 101  and 01:960:384 INTRMD STAT ANALYSIS ) or (04:547:201 INFORMATION TECHNOLOGY FUNDAMENTALS )),None,02,"FLINSCH, ALEX",CLOSED,"Hybrid Section - Some Meetings Online, Go to http://canvas.rutgers.edu",1930-2050,Tuesday,T: 1930-2050 at CI 119 (LEC); : - at   (ONLINE INSTRUCTION(INTERNET))
04:547:321,INFORMATION VISUALIZ,547 - Information Technology and Informatics,321,3 (3.0 credits),School of Communication and Information  (Undergraduate),College Avenue; O,((01:198:142  and 01:960:291 STATISTICAL INFERENCE FOR DATA SCIENCE ) or (04:547:201 INFORMATION TECHNOLOGY FUNDAMENTALS ))<em> OR </em> ((01:198:142  and 01:960:212 STATISTICS II ) or (04:547:201 INFORMATION TECHNOLOGY FUNDAMENTALS ))<em> OR </em> ((01:198:142  and 01:960:384 INTRMD STAT ANALYSIS ) or (04:547:201 INFORMATION TECHNOLOGY FUNDAMENTALS ))<em> OR </em> ((01:198:142  and 33:136:385 STATISTICAL METHODS IN BUSINESS ) or (04:547:201 INFORMATION TECHNOLOGY FUNDAMENTALS ))<em> OR </em> ((01:960:142 DATA 101  and 01:960:291 STATISTICAL INFERENCE FOR DATA SCIENCE ) or (04:547:201 INFORMATION TECHNOLOGY FUNDAMENTALS ))<em> OR </em> ((01:960:142 DATA 101  and 01:960:212 STATISTICS II ) or (04:547:201 INFORMATION TECHNOLOGY FUNDAMENTALS ))<em> OR </em> ((01:960:142 DATA 101  and 01:960:384 INTRMD STAT ANALYSIS ) or (04:547:201 INFORMATION TECHNOLOGY FUNDAMENTALS )),None,04,"ANEMA, MARISSA",CLOSED,"Go to http://canvas.rutgers.edu, Hybrid Section - Some Meetings Online",1020-1140,Monday,M: 1020-1140 at ABE 1220 (LEC); : - at   (ONLINE INSTRUCTION(INTERNET))
04:547:330,DATABASE TECH,547 - Information Technology and Informatics,330,3 (3.0 credits),School of Communication and Information  (Undergraduate),College Avenue; Busch,(04:547:202 OBJECT-ORIENTED PROGAMMING ),None,01,TRIVEDI,CLOSED,"See online schedule for prereqs, Go to http://canvas.rutgers.edu",1400-1520,Monday,M: 1400-1520 at ABE 1210 (LEC); W: 1400-1520 at ABE 1210 (LEC)
04:547:330,DATABASE TECH,547 - Information Technology and Informatics,330,3 (3.0 credits),School of Communication and Information  (Undergraduate),College Avenue; Busch,(04:547:202 OBJECT-ORIENTED PROGAMMING ),None,02,TRIVEDI,CLOSED,"Go to http://canvas.rutgers.edu, See online schedule for prereqs",1020-1140,Monday,M: 1020-1140 at ABE 1210 (LEC); H: 1020-1140 at ABE 1210 (LEC)
04:547:330,DATABASE TECH,547 - Information Technology and Informatics,330,3 (3.0 credits),School of Communication and Information  (Undergraduate),College Avenue; Busch,(04:547:202 OBJECT-ORIENTED PROGAMMING ),None,03,"MOTTO, DOUGLAS",OPEN,"Go to http://canvas.rutgers.edu, See online schedule for prereqs",1400-1520,Tuesday,T: 1400-1520 at ARC 119 (LEC); H: 1400-1520 at ARC 119 (LEC)
04:547:330,DATABASE TECH,547 - Information Technology and Informatics,330,3 (3.0 credits),School of Communication and Information  (Undergraduate),College Avenue; Busch,(04:547:202 OBJECT-ORIENTED PROGAMMING ),None,04,CUSHING,OPEN,"See online schedule for prereqs, Go to http://canvas.rutgers.edu",1740-1900,Monday,M: 1740-1900 at FH B6 (LEC); W: 1740-1900 at FH B6 (LEC)
04:547:331,NETWRK&INTERNET TECH,547 - Information Technology and Informatics,331,3 (3.0 credits),School of Communication and Information  (Undergraduate),College Avenue; O,(04:547:201 INFORMATION TECHNOLOGY FUNDAMENTALS ),None,01,"ORBE, WILLIAM",CLOSED,"Hybrid Section - Some Meetings Online, Go to http://canvas.rutgers.edu",1550-1710,Tuesday,T: 1550-1710 at ABE 1220 (LEC); : - at   (ONLINE INSTRUCTION(INTERNET))
04:547:331,NETWRK&INTERNET TECH,547 - Information Technology and Informatics,331,3 (3.0 credits),School of Communication and Information  (Undergraduate),College Avenue; O,(04:547:201 INFORMATION TECHNOLOGY FUNDAMENTALS ),None,02,"ORBE, WILLIAM",CLOSED,"Go to http://canvas.rutgers.edu, Hybrid Section - Some Meetings Online",1020-1140,Tuesday,T: 1020-1140 at ABE 1230 (LEC); : - at   (ONLINE INSTRUCTION(INTERNET))
04:547:332,ADV WEB DESIGN TECHN,547 - Information Technology and Informatics,332,3 (3.0 credits),School of Communication and Information  (Undergraduate),College Avenue,(04:547:201 INFORMATION TECHNOLOGY FUNDAMENTALS )<em> AND </em>(04:547:320 WEB DESIGN ),None,01,POTOCKI,CLOSED,"See online schedule for prereqs, Go to http://canvas.rutgers.edu",1740-1900,Tuesday,T: 1740-1900 at HH A5 (LEC); H: 1740-1900 at HH A5 (LEC)
04:547:340,GENDER & TECHNOLOGY,547 - Information Technology and Informatics,340,3 (3.0 credits),School of Communication and Information  (Undergraduate),College Avenue; O,,"CCD: Diversities and Social Inequalities, WCd: Writing and Communication in a Discipline",02,"MAY, EMMA",CLOSED,Go to http://canvas.rutgers.edu,1550-1710,Monday,M: 1550-1710 at FH B1 (LEC); W: 1550-1710 at FH B1 (LEC)
04:547:340,GENDER & TECHNOLOGY,547 - Information Technology and Informatics,340,3 (3.0 credits),School of Communication and Information  (Undergraduate),College Avenue; O,,"CCD: Diversities and Social Inequalities, WCd: Writing and Communication in a Discipline",90,"AROMI, JULIE",CLOSED,Go to http://canvas.rutgers.edu,1400-1520,Wednesday,W: 1400-1520 at   (ONLINE INSTRUCTION(INTERNET))
04:547:400,INFO POLICIES POLITI,547 - Information Technology and Informatics,400,3 (3.0 credits),School of Communication and Information  (Undergraduate),College Avenue,(04:547:200 SOCIAL INFORMATICS )<em> AND </em>(04:547:210 MANAGEMENT OF TECHNOLOGICAL ORGANIZATIONS ),None,01,BARCLAY-PLATENB,CLOSED,Go to http://canvas.rutgers.edu,1740-1900,Tuesday,T: 1740-1900 at HH A6 (LEC); H: 1740-1900 at HH A6 (LEC)
04:547:400,INFO POLICIES POLITI,547 - Information Technology and Informatics,400,3 (3.0 credits),School of Communication and Information  (Undergraduate),College Avenue,(04:547:200 SOCIAL INFORMATICS )<em> AND </em>(04:547:210 MANAGEMENT OF TECHNOLOGICAL ORGANIZATIONS ),None,02,BARCLAY-PLATENB,CLOSED,Go to http://canvas.rutgers.edu,1930-2050,Tuesday,T: 1930-2050 at HH A6 (LEC); H: 1930-2050 at HH A6 (LEC)
04:547:415,GAME DESIGN,547 - Information Technology and Informatics,415,3 (3.0 credits),School of Communication and Information  (Undergraduate),College Avenue,(04:547:201 INFORMATION TECHNOLOGY FUNDAMENTALS ),None,01,CROSBIE,OPEN,Go to http://canvas.rutgers.edu,1740-2040,Thursday,H: 1740-2040 at CI 119 (LEC)
04:547:421,DATA ANALYTICS,547 - Information Technology and Informatics,421,3 (3.0 credits),School of Communication and Information  (Undergraduate),College Avenue; O,(04:547:202 OBJECT-ORIENTED PROGAMMING ),None,01,"SINGH, VIVEK",CLOSED,"Hybrid Section - Some Meetings Online, Go to http://canvas.rutgers.edu",1210-1330,Monday,M: 1210-1330 at HH B4 (LEC); : - at   (ONLINE INSTRUCTION(INTERNET))
04:547:432,INFORMATION SECURITY,547 - Information Technology and Informatics,432,3 (3.0 credits),School of Communication and Information  (Undergraduate),College Avenue; O,(04:547:201 INFORMATION TECHNOLOGY FUNDAMENTALS ),None,02,TAMBOLY,OPEN,"Go to http://canvas.rutgers.edu, Hybrid Section - Some Meetings Online",1740-1900,Wednesday,W: 1740-1900 at CI 119 (LEC); : - at   (ONLINE INSTRUCTION(INTERNET))
04:547:432,INFORMATION SECURITY,547 - Information Technology and Informatics,432,3 (3.0 credits),School of Communication and Information  (Undergraduate),College Avenue; O,(04:547:201 INFORMATION TECHNOLOGY FUNDAMENTALS ),None,03,TAMBOLY,CLOSED,"Hybrid Section - Some Meetings Online, Go to http://canvas.rutgers.edu",1930-2050,Wednesday,W: 1930-2050 at CI 119 (LEC); : - at   (ONLINE INSTRUCTION(INTERNET))
